2,2
4,3
8,4
16,5
5,6
10,7
20,8
40,9
80,10
160,11
53,12
106,13
35,14
70,15
23,16
46,17
92,18
184,19
61,20
122,21
244,22
488,23
976,24
325,25
650,26
1300,27
433,28
866,29
1732,30
577,31
1154,32
2308,33
4616,34
9232,35
3077,36
6154,37
2051,38
4102,39
1367,40
2734,41
911,42
1822,43
3644,44
7288,45
2429,46
4858,47
1619,48
3238,49
1079,50
2158,51
719,52
1438,53
479,54
958,55
319,56
638,57
1276,58
425,59
850,60
283,61
566,62
1132,63
377,64
754,65
251,66
502,67
167,68
334,69
668,70
1336,71
445,72
890,73
1780,74
593,75
1186,76
395,77
790,78
263,79
526,80
175,81
350,82
700,83
233,84
466,85
155,86
310,87
103,88
206,89
412,90
137,91
274,92
91,93
182,94
364,95
121,96
242,97
484,98
161,99
322,100
107,101
214,102
71,103
142,104
47,105
94,106
188,107
376,108
125,109
250,110
83,111
166,112
55,113
110,114
220,115
73,116
146,117
292,118
97,119
194,120
388,121
776,122
1552,123
517,124
1034,125
2068,126
689,127
1378,128
2756,129
5512,130
1837,131
3674,132
7348,133
2449,134
4898,135
9796,136
19592,137
39184,138
13061,139
26122,140
8707,141
17414,142
34828,143
11609,144
23218,145
7739,146
15478,147
5159,148
10318,149
3439,150
6878,151
13756,152
4585,153
9170,154
18340,155
6113,156
12226,157
4075,158
8150,159
16300,160
32600,161
65200,162
130400,163
260800,164
86933,165
173866,166
347732,167
695464,168
231821,169
463642,170
154547,171
309094,172
103031,173
206062,174
68687,175
137374,176
45791,177
91582,178
30527,179
61054,180
20351,181
40702,182
13567,183
27134,184
54268,185
18089,186
36178,187
12059,188
24118,189
8039,190
16078,191
5359,192
10718,193
21436,194
7145,195
14290,196
4763,197
9526,198
3175,199
6350,200
12700,201
25400,202
50800,203
101600,204
203200,205
67733,206
135466,207
45155,208
90310,209
30103,210
60206,211
120412,212
240824,213
481648,214
963296,215
1926592,216
3853184,217
7706368,218
15412736,219
30825472,220
10275157,221
20550314,222
41100628,223
13700209,224
27400418,225
54800836,226
109601672,227
219203344,228
438406688,229
876813376,230
292271125,231
584542250,232
1169084500,233
389694833,234
779389666,235
259796555,236
519593110,237
173197703,238
346395406,239
692790812,240
1385581624,241
461860541,242
923721082,243
307907027,244
615814054,245
205271351,246
410542702,247
136847567,248
273695134,249
547390268,250
1094780536,251
364926845,252
729853690,253
243284563,254
486569126,255
973138252,256
324379417,257
648758834,258
1297517668,259
432505889,260
865011778,261
1730023556,262
3460047112,263
6920094224,264
13840188448,265
4613396149,266
9226792298,267
18453584596,268
6151194865,269
12302389730,270
24604779460,271
8201593153,272
16403186306,273
32806372612,274
10935457537,275
21870915074,276
43741830148,277
14580610049,278
29161220098,279
58322440196,280
116644880392,281
38881626797,282
77763253594,283
25921084531,284
51842169062,285
103684338124,286
34561446041,287
69122892082,288
23040964027,289
46081928054,290
92163856108,291
30721285369,292
61442570738,293
122885141476,294
40961713825,295
81923427650,296
163846855300,297
54615618433,298
109231236866,299
218462473732,300
436924947464,301
873849894928,302
291283298309,303
582566596618,304
1165133193236,305
2330266386472,306
776755462157,307
1553510924314,308
517836974771,309
1035673949542,310
345224649847,311
690449299694,312
1380898599388,313
460299533129,314
920599066258,315
306866355419,316
613732710838,317
204577570279,318
409155140558,319
818310281116,320
272770093705,321
545540187410,322
1091080374820,323
2182160749640,324
4364321499280,325
8728642998560,326
17457285997120,327
34914571994240,328
69829143988480,329
23276381329493,330
46552762658986,331
15517587552995,332
31035175105990,333
62070350211980,334
124140700423960,335
41380233474653,336
82760466949306,337
27586822316435,338
55173644632870,339
18391214877623,340
36782429755246,341
12260809918415,342
24521619836830,343
49043239673660,344
98086479347320,345
32695493115773,346
65390986231546,347
130781972463092,348
261563944926184,349
87187981642061,350
174375963284122,351
348751926568244,352
697503853136488,353
232501284378829,354
465002568757658,355
930005137515316,356
1860010275030632,357
3720020550061264,358
1240006850020421,359
2480013700040842,360
826671233346947,361
1653342466693894,362
551114155564631,363
1102228311129262,364
367409437043087,365
734818874086174,366
1469637748172348,367
2939275496344696,368
979758498781565,369
1959516997563130,370
653172332521043,371
1306344665042086,372
435448221680695,373
870896443361390,374
1741792886722780,375
580597628907593,376
1161195257815186,377
2322390515630372,378
4644781031260744,379
1548260343753581,380
3096520687507162,381
1032173562502387,382
2064347125004774,383
4128694250009548,384
8257388500019096,385
16514777000038192,386
5504925666679397,387
11009851333358794,388
3669950444452931,389
7339900888905862,390
14679801777811724,391
29359603555623448,392
9786534518541149,393
19573069037082298,394
6524356345694099,395
13048712691388198,396
4349570897129399,397
8699141794258798,398
2899713931419599,399
5799427862839198,400
1933142620946399,401
3866285241892798,402
1288761747297599,403
2577523494595198,404
859174498198399,405
1718348996396798,406
3436697992793596,407
1145565997597865,408
2291131995195730,409
763710665065243,410
1527421330130486,411
3054842660260972,412
6109685320521944,413
12219370641043888,414
4073123547014629,415
8146247094029258,416
16292494188058516,417
5430831396019505,418
10861662792039010,419
3620554264013003,420
7241108528026006,421
2413702842675335,422
4827405685350670,423
1609135228450223,424
3218270456900446,425
1072756818966815,426
2145513637933630,427
715171212644543,428
1430342425289086,429
2860684850578172,430
5721369701156344,431
11442739402312688,432
22885478804625376,433
7628492934875125,434
15256985869750250,435
30513971739500500,436
61027943479001000,437
122055886958002000,438
40685295652667333,439
81370591305334666,440
27123530435111555,441
54247060870223110,442
18082353623407703,443
36164707246815406,444
12054902415605135,445
24109804831210270,446
8036601610403423,447
16073203220806846,448
5357734406935615,449
10715468813871230,450
21430937627742460,451
7143645875914153,452
14287291751828306,453
28574583503656612,454
57149167007313224,455
114298334014626448,456
38099444671542149,457
76198889343084298,458
25399629781028099,459
50799259562056198,460
16933086520685399,461
33866173041370798,462
11288724347123599,463
22577448694247198,464
45154897388494396,465
15051632462831465,466
30103264925662930,467
10034421641887643,468
20068843283775286,469
6689614427925095,470
13379228855850190,471
4459742951950063,472
8919485903900126,473
17838971807800252,474
5946323935933417,475
11892647871866834,476
23785295743733668,477
7928431914577889,478
15856863829155778,479
5285621276385259,480
10571242552770518,481
21142485105541036,482
7047495035180345,483
14094990070360690,484
4698330023453563,485
9396660046907126,486
18793320093814252,487
37586640187628504,488
75173280375257008,489
25057760125085669,490
50115520250171338,491
100231040500342676,492
200462081000685352,493
66820693666895117,494
133641387333790234,495
44547129111263411,496
89094258222526822,497
29698086074175607,498
59396172148351214,499
118792344296702428,500
39597448098900809,501
79194896197801618,502
158389792395603236,503
316779584791206472,504
105593194930402157,505
211186389860804314,506
422372779721608628,507
844745559443217256,508
281581853147739085,509
563163706295478170,510
1126327412590956340,511
375442470863652113,512
750884941727304226,513
250294980575768075,514
500589961151536150,515
166863320383845383,516
333726640767690766,517
111242213589230255,518
222484427178460510,519
74161475726153503,520
148322951452307006,521
296645902904614012,522
98881967634871337,523
197763935269742674,524
65921311756580891,525
131842623513161782,526
263685247026323564,527
527370494052647128,528
175790164684215709,529
351580329368431418,530
703160658736862836,531
1406321317473725672,532
2812642634947451344,533
937547544982483781,534
1875095089964967562,535
625031696654989187,536
1250063393309978374,537
2500126786619956748,538
5000253573239913496,539
10000507146479826992,540
20001014292959653984,541
6667004764319884661,542
13334009528639769322,543
26668019057279538644,544
53336038114559077288,545
17778679371519692429,546
35557358743039384858,547
11852452914346461619,548
23704905828692923238,549
47409811657385846476,550
15803270552461948825,551
31606541104923897650,552
63213082209847795300,553
21071027403282598433,554
42142054806565196866,555
14047351602188398955,556
28094703204376797910,557
9364901068125599303,558
18729802136251198606,559
6243267378750399535,560
12486534757500799070,561
24973069515001598140,562
8324356505000532713,563
16648713010001065426,564
5549571003333688475,565
11099142006667376950,566
22198284013334753900,567
44396568026669507800,568
88793136053339015600,569
177586272106678031200,570
59195424035559343733,571
118390848071118687466,572
39463616023706229155,573
78927232047412458310,574
26309077349137486103,575
52618154698274972206,576
17539384899424990735,577
35078769798849981470,578
70157539597699962940,579
140315079195399925880,580
280630158390799851760,581
93543386130266617253,582
187086772260533234506,583
62362257420177744835,584
124724514840355489670,585
249449029680710979340,586
83149676560236993113,587
166299353120473986226,588
55433117706824662075,589
110866235413649324150,590
221732470827298648300,591
443464941654597296600,592
886929883309194593200,593
295643294436398197733,594
591286588872796395466,595
197095529624265465155,596
394191059248530930310,597
131397019749510310103,598
262794039499020620206,599
525588078998041240412,600
1051176157996082480824,601
350392052665360826941,602
700784105330721653882,603
1401568210661443307764,604
467189403553814435921,605
934378807107628871842,606
311459602369209623947,607
622919204738419247894,608
1245838409476838495788,609
415279469825612831929,610
830558939651225663858,611
1661117879302451327716,612
553705959767483775905,613
1107411919534967551810,614
369137306511655850603,615
738274613023311701206,616
246091537674437233735,617
492183075348874467470,618
984366150697748934940,619
328122050232582978313,620
656244100465165956626,621
1312488200930331913252,622
437496066976777304417,623
874992133953554608834,624
291664044651184869611,625
583328089302369739222,626
194442696434123246407,627
388885392868246492814,628
777770785736492985628,629
259256928578830995209,630
518513857157661990418,631
1037027714315323980836,632
2074055428630647961672,633
4148110857261295923344,634
8296221714522591846688,635
2765407238174197282229,636
5530814476348394564458,637
1843604825449464854819,638
3687209650898929709638,639
1229069883632976569879,640
2458139767265953139758,641
819379922421984379919,642
1638759844843968759838,643
546253281614656253279,644
1092506563229312506558,645
2185013126458625013116,646
4370026252917250026232,647
1456675417639083342077,648
2913350835278166684154,649
971116945092722228051,650
1942233890185444456102,651
3884467780370888912204,652
7768935560741777824408,653
2589645186913925941469,654
5179290373827851882938,655
10358580747655703765876,656
20717161495311407531752,657
41434322990622815063504,658
82868645981245630127008,659
165737291962491260254016,660
331474583924982520508032,661
110491527974994173502677,662
220983055949988347005354,663
441966111899976694010708,664
883932223799953388021416,665
294644074599984462673805,666
589288149199968925347610,667
196429383066656308449203,668
392858766133312616898406,669
130952922044437538966135,670
261905844088875077932270,671
87301948029625025977423,672
174603896059250051954846,673
349207792118500103909692,674
116402597372833367969897,675
232805194745666735939794,676
77601731581888911979931,677
155203463163777823959862,678
51734487721259274653287,679
103468975442518549306574,680
206937950885037098613148,681
68979316961679032871049,682
137958633923358065742098,683
275917267846716131484196,684
91972422615572043828065,685
183944845231144087656130,686
61314948410381362552043,687
122629896820762725104086,688
40876632273587575034695,689
81753264547175150069390,690
163506529094350300138780,691
54502176364783433379593,692
109004352729566866759186,693
36334784243188955586395,694
72669568486377911172790,695
145339136972755822345580,696
290678273945511644691160,697
96892757981837214897053,698
193785515963674429794106,699
64595171987891476598035,700
129190343975782953196070,701
258380687951565906392140,702
86126895983855302130713,703
172253791967710604261426,704
344507583935421208522852,705
114835861311807069507617,706
229671722623614139015234,707
76557240874538046338411,708
153114481749076092676822,709
51038160583025364225607,710
102076321166050728451214,711
204152642332101456902428,712
408305284664202913804856,713
816610569328405827609712,714
1633221138656811655219424,715
3266442277313623310438848,716
6532884554627246620877696,717
13065769109254493241755392,718
26131538218508986483510784,719
52263076437017972967021568,720
17421025479005990989007189,721
34842050958011981978014378,722
11614016986003993992671459,723
23228033972007987985342918,724
7742677990669329328447639,725
15485355981338658656895278,726
30970711962677317313790556,727
10323570654225772437930185,728
20647141308451544875860370,729
6882380436150514958620123,730
13764760872301029917240246,731
27529521744602059834480492,732
9176507248200686611493497,733
18353014496401373222986994,734
36706028992802746445973988,735
73412057985605492891947976,736
146824115971210985783895952,737
48941371990403661927965317,738
97882743980807323855930634,739
195765487961614647711861268,740
391530975923229295423722536,741
783061951846458590847445072,742
261020650615486196949148357,743
522041301230972393898296714,744
1044082602461944787796593428,745
348027534153981595932197809,746
696055068307963191864395618,747
1392110136615926383728791236,748
464036712205308794576263745,749
928073424410617589152527490,750
309357808136872529717509163,751
618715616273745059435018326,752
206238538757915019811672775,753
412477077515830039623345550,754
137492359171943346541115183,755
274984718343886693082230366,756
91661572781295564360743455,757
183323145562591128721486910,758
366646291125182257442973820,759
122215430375060752480991273,760
244430860750121504961982546,761
81476953583373834987327515,762
162953907166747669974655030,763
54317969055582556658218343,764
108635938111165113316436686,765
36211979370388371105478895,766
72423958740776742210957790,767
24141319580258914070319263,768
48282639160517828140638526,769
16094213053505942713546175,770
32188426107011885427092350,771
10729475369003961809030783,772
21458950738007923618061566,773
42917901476015847236123132,774
85835802952031694472246264,775
28611934317343898157415421,776
57223868634687796314830842,777
19074622878229265438276947,778
38149245756458530876553894,779
76298491512917061753107788,780
25432830504305687251035929,781
50865661008611374502071858,782
16955220336203791500690619,783
33910440672407583001381238,784
67820881344815166002762476,785
135641762689630332005524952,786
271283525379260664011049904,787
90427841793086888003683301,788
180855683586173776007366602,789
60285227862057925335788867,790
120570455724115850671577734,791
241140911448231701343155468,792
482281822896463402686310936,793
964563645792926805372621872,794
1929127291585853610745243744,795
643042430528617870248414581,796
1286084861057235740496829162,797
428694953685745246832276387,798
857389907371490493664552774,799
285796635790496831221517591,800
571593271580993662443035182,801
1143186543161987324886070364,802
2286373086323974649772140728,803
4572746172647949299544281456,804
9145492345295898599088562912,805
3048497448431966199696187637,806
6096994896863932399392375274,807
2032331632287977466464125091,808
4064663264575954932928250182,809
8129326529151909865856500364,810
16258653058303819731713000728,811
5419551019434606577237666909,812
10839102038869213154475333818,813
21678204077738426308950667636,814
7226068025912808769650222545,815
14452136051825617539300445090,816
4817378683941872513100148363,817
9634757367883745026200296726,818
19269514735767490052400593452,819
6423171578589163350800197817,820
12846343157178326701600395634,821
4282114385726108900533465211,822
8564228771452217801066930422,823
17128457542904435602133860844,824
34256915085808871204267721688,825
68513830171617742408535443376,826
137027660343235484817070886752,827
274055320686470969634141773504,828
548110641372941939268283547008,829
182703547124313979756094515669,830
365407094248627959512189031338,831
730814188497255919024378062676,832
243604729499085306341459354225,833
487209458998170612682918708450,834
162403152999390204227639569483,835
324806305998780408455279138966,836
649612611997560816910558277932,837
1299225223995121633821116555864,838
2598450447990243267642233111728,839
866150149330081089214077703909,840
1732300298660162178428155407818,841
3464600597320324356856310815636,842
1154866865773441452285436938545,843
2309733731546882904570873877090,844
4619467463093765809141747754180,845
9238934926187531618283495508360,846
3079644975395843872761165169453,847
6159289950791687745522330338906,848
12318579901583375491044660677812,849
4106193300527791830348220225937,850
8212386601055583660696440451874,851
2737462200351861220232146817291,852
5474924400703722440464293634582,853
1824974800234574146821431211527,854
3649949600469148293642862423054,855
1216649866823049431214287474351,856
2433299733646098862428574948702,857
4866599467292197724857149897404,858
9733198934584395449714299794808,859
3244399644861465149904766598269,860
6488799289722930299809533196538,861
12977598579445860599619066393076,862
4325866193148620199873022131025,863
8651732386297240399746044262050,864
17303464772594480799492088524100,865
5767821590864826933164029508033,866
11535643181729653866328059016066,867
23071286363459307732656118032132,868
46142572726918615465312236064264,869
15380857575639538488437412021421,870
30761715151279076976874824042842,871
61523430302558153953749648085684,872
123046860605116307907499296171368,873
246093721210232615814998592342736,874
492187442420465231629997184685472,875
984374884840930463259994369370944,876
1968749769681860926519988738741888,877
3937499539363721853039977477483776,878
1312499846454573951013325825827925,879
2624999692909147902026651651655850,880
874999897636382634008883883885283,881
1749999795272765268017767767770566,882
583333265090921756005922589256855,883
1166666530181843512011845178513710,884
2333333060363687024023690357027420,885
777777686787895674674563452342473,886
13,10
26,11
52,12
17,13
34,14
11,15
22,16
44,17
88,18
29,19
58,20
19,21
38,22
76,23
152,24
304,25
101,26
202,27
404,28
808,29
269,30
538,31
179,32
358,33
119,34
238,35
476,36
952,37
317,38
634,39
211,40
422,41
844,42
281,43
562,44
1124,45
2248,46
749,47
1498,48
499,49
998,50
1996,51
665,52
1330,53
443,54
886,55
32,6
64,7
128,8
256,9
85,10
170,11
340,12
113,13
7,17
